DateTime,Temp
6/22/22 3:00,20.615
6/22/22 4:00,20.138
6/22/22 5:00,19.758
6/22/22 6:00,19.282
6/22/22 7:00,21.378
6/22/22 8:00,24.835
6/22/22 9:00,26.292
6/22/22 10:00,31.778
6/22/22 11:00,34.058
6/22/22 12:00,35.864
6/22/22 13:00,37.165
6/22/22 14:00,38.379
6/22/22 15:00,39.276
6/22/22 16:00,39.957
6/22/22 17:00,40.761
6/22/22 18:00,40.992
6/22/22 19:00,40.645
6/22/22 20:00,36.837
6/22/22 21:00,35.115
6/22/22 22:00,28.853
6/22/22 23:00,24.062
6/23/22 0:00,22.908
6/23/22 1:00,21.569
6/23/22 2:00,21.378
6/23/22 3:00,20.615
6/23/22 4:00,20.043
6/23/22 5:00,19.662
6/23/22 6:00,19.282
6/23/22 7:00,21.282
6/23/22 8:00,24.835
6/23/22 9:00,26.39
6/23/22 10:00,31.778
6/23/22 11:00,34.163
6/23/22 12:00,35.756
6/23/22 13:00,37.055
6/23/22 14:00,38.268
6/23/22 15:00,39.163
6/23/22 16:00,39.957
6/23/22 17:00,40.761
6/23/22 18:00,40.992
6/23/22 19:00,40.645
6/23/22 20:00,36.728
6/23/22 21:00,35.115
6/23/22 22:00,28.754
6/23/22 23:00,24.062
6/24/22 0:00,22.908
6/24/22 1:00,21.569
6/24/22 2:00,21.378
6/24/22 3:00,20.615
6/24/22 4:00,20.043
6/24/22 5:00,19.662
6/24/22 6:00,19.282
6/24/22 7:00,21.378
6/24/22 8:00,24.835
6/24/22 9:00,26.39
6/24/22 10:00,31.778
6/24/22 11:00,34.058
6/24/22 12:00,35.435
6/24/22 13:00,37.055
6/24/22 14:00,38.268
6/24/22 15:00,39.276
6/24/22 16:00,40.071
6/24/22 17:00,40.645
6/24/22 18:00,40.992
6/24/22 19:00,40.645
6/24/22 20:00,36.837
6/24/22 21:00,35.115
6/24/22 22:00,28.754
6/24/22 23:00,24.062
6/25/22 0:00,22.908
6/25/22 1:00,21.473
6/25/22 2:00,21.378
6/25/22 3:00,20.519
6/25/22 4:00,20.138
6/25/22 5:00,19.758
6/25/22 6:00,19.282
6/25/22 7:00,21.378
6/25/22 8:00,24.835
6/25/22 9:00,26.39
6/25/22 10:00,31.778
6/25/22 11:00,34.163
6/25/22 12:00,35.756
6/25/22 13:00,37.055
6/25/22 14:00,38.379
6/25/22 15:00,34.058
6/25/22 16:00,34.903
6/25/22 17:00,35.649
6/25/22 18:00,35.756
6/25/22 19:00,35.328
6/25/22 20:00,33.222
6/25/22 21:00,31.676
6/25/22 22:00,27.37
6/25/22 23:00,23.966
6/26/22 0:00,22.908
6/26/22 1:00,21.378
6/26/22 2:00,21.378
6/26/22 3:00,20.519
6/26/22 4:00,20.043
6/26/22 5:00,19.662
6/26/22 6:00,19.187
6/26/22 7:00,19.948
6/26/22 8:00,21.282
6/26/22 9:00,22.525
6/26/22 10:00,26.195
6/26/22 11:00,28.655
6/26/22 12:00,30.356
6/26/22 13:00,31.778
6/26/22 14:00,32.911
6/26/22 15:00,33.953
6/26/22 16:00,34.796
6/26/22 17:00,35.542
6/26/22 18:00,35.649
6/26/22 19:00,35.328
6/26/22 20:00,33.118
6/26/22 21:00,31.574
6/26/22 22:00,27.272
6/26/22 23:00,23.966
6/27/22 0:00,22.908
6/27/22 1:00,21.378
6/27/22 2:00,21.378
6/27/22 3:00,20.519
6/27/22 4:00,20.043
6/27/22 5:00,19.567
6/27/22 6:00,19.187
6/27/22 7:00,19.948
6/27/22 8:00,21.187
6/27/22 9:00,22.429
6/27/22 10:00,26.195
6/27/22 11:00,28.555
6/27/22 12:00,30.255
6/27/22 13:00,31.676
6/27/22 14:00,32.911
6/27/22 15:00,33.953
6/27/22 16:00,34.796
6/27/22 17:00,35.435
6/27/22 18:00,35.649
6/27/22 19:00,35.328
6/27/22 20:00,33.118
6/27/22 21:00,31.574
6/27/22 22:00,27.272
6/27/22 23:00,24.062
6/28/22 0:00,22.812
6/28/22 1:00,21.378
6/28/22 2:00,21.378
6/28/22 3:00,20.519
6/28/22 4:00,19.948
6/28/22 5:00,19.662
6/28/22 6:00,19.187
6/28/22 7:00,19.948
6/28/22 8:00,21.282
6/28/22 9:00,22.525
6/28/22 10:00,26.097
6/28/22 11:00,28.555
6/28/22 12:00,30.356
6/28/22 13:00,31.676
6/28/22 14:00,32.911
6/28/22 15:00,33.953
6/28/22 16:00,34.796
6/28/22 17:00,35.435
6/28/22 18:00,35.649
6/28/22 19:00,35.222
6/28/22 20:00,33.118
6/28/22 21:00,31.676
6/28/22 22:00,27.272
6/28/22 23:00,23.966
6/29/22 0:00,22.908
6/29/22 1:00,21.378
6/29/22 2:00,21.378
6/29/22 3:00,20.519
6/29/22 4:00,19.948
6/29/22 5:00,19.662
6/29/22 6:00,19.282
6/29/22 7:00,19.948
6/29/22 8:00,21.187
6/29/22 9:00,22.429
6/29/22 10:00,26.195
6/29/22 11:00,28.555
6/29/22 12:00,30.255
6/29/22 13:00,31.676
6/29/22 14:00,32.911
6/29/22 15:00,33.953
6/29/22 16:00,34.796
6/29/22 17:00,35.435
6/29/22 18:00,35.649
6/29/22 19:00,35.222
6/29/22 20:00,33.118
6/29/22 21:00,31.574
6/29/22 22:00,27.272
6/29/22 23:00,23.966
6/30/22 0:00,22.812
6/30/22 1:00,21.378
6/30/22 2:00,21.378
6/30/22 3:00,20.519
6/30/22 4:00,20.043
6/30/22 5:00,19.662
6/30/22 6:00,19.282
6/30/22 7:00,19.948
6/30/22 8:00,21.282
6/30/22 9:00,22.429
6/30/22 10:00,26.195
6/30/22 11:00,28.555
6/30/22 12:00,30.356
6/30/22 13:00,31.676
6/30/22 14:00,32.911
6/30/22 15:00,33.953
6/30/22 16:00,34.796
6/30/22 17:00,35.435
6/30/22 18:00,35.649
6/30/22 19:00,35.328
6/30/22 20:00,33.118
6/30/22 21:00,31.676
6/30/22 22:00,27.272
6/30/22 23:00,23.966
7/1/22 0:00,22.812
7/1/22 1:00,21.378
7/1/22 2:00,21.378
7/1/22 3:00,20.519
7/1/22 4:00,20.043
7/1/22 5:00,19.662
7/1/22 6:00,19.187
7/1/22 7:00,19.853
7/1/22 8:00,21.282
7/1/22 9:00,22.525
7/1/22 10:00,26.195
7/1/22 11:00,28.555
7/1/22 12:00,29.352
7/1/22 13:00,29.352
7/1/22 14:00,30.558
7/1/22 15:00,31.574
7/1/22 16:00,32.394
7/1/22 17:00,33.118
7/1/22 18:00,33.222
7/1/22 19:00,32.911
7/1/22 20:00,31.472
7/1/22 21:00,30.054
7/1/22 22:00,26.488
7/1/22 23:00,23.581
7/2/22 0:00,22.621
7/2/22 1:00,21.091
7/2/22 2:00,21.091
7/2/22 3:00,20.234
7/2/22 4:00,19.758
7/2/22 5:00,19.472
7/2/22 6:00,18.996
7/2/22 7:00,19.187
7/2/22 8:00,19.758
7/2/22 9:00,20.996
7/2/22 10:00,23.869
7/2/22 11:00,26.292
7/2/22 12:00,28.06
7/2/22 13:00,29.452
7/2/22 14:00,30.659
7/2/22 15:00,31.778
7/2/22 16:00,32.6
7/2/22 17:00,33.326
7/2/22 18:00,33.743
7/2/22 19:00,33.43
7/2/22 20:00,31.88
7/2/22 21:00,30.457
7/2/22 22:00,26.683
7/2/22 23:00,23.869
7/3/22 0:00,22.812
7/3/22 1:00,21.282
7/3/22 2:00,21.282
7/3/22 3:00,20.424
7/3/22 4:00,19.948
7/3/22 5:00,19.567
7/3/22 6:00,19.187
7/3/22 7:00,19.377
7/3/22 8:00,20.043
7/3/22 9:00,21.282
7/3/22 10:00,24.351
7/3/22 11:00,26.781
7/3/22 12:00,28.555
7/3/22 13:00,29.853
7/3/22 14:00,31.166
7/3/22 15:00,31.574
7/3/22 16:00,32.497
7/3/22 17:00,33.222
7/3/22 18:00,33.326
7/3/22 19:00,32.911
7/3/22 20:00,31.574
7/3/22 21:00,30.054
7/3/22 22:00,26.683
7/3/22 23:00,23.966
7/4/22 0:00,22.812
7/4/22 1:00,21.378
7/4/22 2:00,21.378
7/4/22 3:00,20.424
7/4/22 4:00,19.948
7/4/22 5:00,19.567
7/4/22 6:00,19.187
7/4/22 7:00,19.282
7/4/22 8:00,19.758
7/4/22 9:00,20.901
7/4/22 10:00,23.773
7/4/22 11:00,26.195
7/4/22 12:00,27.961
7/4/22 13:00,29.252
7/4/22 14:00,30.558
7/4/22 15:00,31.676
7/4/22 16:00,32.6
7/4/22 17:00,33.222
7/4/22 18:00,33.326
7/4/22 19:00,32.911
7/4/22 20:00,31.676
7/4/22 21:00,30.154
7/4/22 22:00,26.585
7/4/22 23:00,23.869
7/5/22 0:00,22.812
7/5/22 1:00,21.282
7/5/22 2:00,21.282
7/5/22 3:00,20.424
7/5/22 4:00,19.948
7/5/22 5:00,19.567
7/5/22 6:00,19.187
7/5/22 7:00,19.282
7/5/22 8:00,19.758
7/5/22 9:00,20.901
7/5/22 10:00,23.773
7/5/22 11:00,26.195
7/5/22 12:00,28.357
7/5/22 13:00,33.953
7/5/22 14:00,36.403
7/5/22 15:00,37.384
7/5/22 16:00,38.268
7/5/22 17:00,38.938
7/5/22 18:00,39.276
7/5/22 19:00,39.05
7/5/22 20:00,35.435
7/5/22 21:00,33.953
7/5/22 22:00,28.159
7/5/22 23:00,24.062
7/6/22 0:00,22.908
7/6/22 1:00,21.473
7/6/22 2:00,21.378
7/6/22 3:00,20.519
7/6/22 4:00,20.043
7/6/22 5:00,19.662
7/6/22 6:00,19.282
7/6/22 7:00,20.519
7/6/22 8:00,23.773
7/6/22 9:00,25.028
7/6/22 10:00,29.452
7/6/22 11:00,31.574
7/6/22 12:00,33.222
7/6/22 13:00,34.374
7/6/22 14:00,35.542
7/6/22 15:00,36.511
7/6/22 16:00,37.274
7/6/22 17:00,37.824
7/6/22 18:00,38.157
7/6/22 19:00,37.824
7/6/22 20:00,35.009
7/6/22 21:00,33.43
7/6/22 22:00,27.665
7/6/22 23:00,23.966
7/7/22 0:00,22.908
7/7/22 1:00,21.473
7/7/22 2:00,21.378
7/7/22 3:00,20.519
7/7/22 4:00,20.043
7/7/22 5:00,19.662
7/7/22 6:00,19.282
7/7/22 7:00,20.519
7/7/22 8:00,23.677
7/7/22 9:00,24.931
7/7/22 10:00,29.252
7/7/22 11:00,31.574
7/7/22 12:00,33.014
7/7/22 13:00,34.268
7/7/22 14:00,35.435
7/7/22 15:00,36.403
7/7/22 16:00,37.165
7/7/22 17:00,37.824
7/7/22 18:00,38.046
7/7/22 19:00,37.714
7/7/22 20:00,34.903
7/7/22 21:00,33.326
7/7/22 22:00,27.665
7/7/22 23:00,23.966
7/8/22 0:00,22.908
7/8/22 1:00,21.473
7/8/22 2:00,21.378
7/8/22 3:00,20.519
7/8/22 4:00,20.043
7/8/22 5:00,19.662
7/8/22 6:00,19.282
7/8/22 7:00,20.424
7/8/22 8:00,23.484
7/8/22 9:00,24.835
7/8/22 10:00,29.152
7/8/22 11:00,31.37
7/8/22 12:00,32.911
7/8/22 13:00,34.268
7/8/22 14:00,35.222
7/8/22 15:00,36.295
7/8/22 16:00,37.055
7/8/22 17:00,37.714
7/8/22 18:00,37.935
7/8/22 19:00,37.604
7/8/22 20:00,34.903
7/8/22 21:00,33.326
7/8/22 22:00,27.567
7/8/22 23:00,23.966
7/9/22 0:00,22.908
7/9/22 1:00,21.473
7/9/22 2:00,21.378
7/9/22 3:00,20.519
7/9/22 4:00,20.043
7/9/22 5:00,19.662
7/9/22 6:00,19.282
7/9/22 7:00,20.424
7/9/22 8:00,23.581
7/9/22 9:00,24.835
7/9/22 10:00,29.152
7/9/22 11:00,31.37
7/9/22 12:00,32.911
7/9/22 13:00,34.163
7/9/22 14:00,35.115
7/9/22 15:00,36.295
7/9/22 16:00,37.055
7/9/22 17:00,37.714
7/9/22 18:00,37.824
7/9/22 19:00,37.604
7/9/22 20:00,34.796
7/9/22 21:00,33.222
7/9/22 22:00,27.567
7/9/22 23:00,23.966
7/10/22 0:00,22.908
7/10/22 1:00,21.473
7/10/22 2:00,21.378
7/10/22 3:00,20.519
7/10/22 4:00,20.043
7/10/22 5:00,19.662
7/10/22 6:00,19.187
7/10/22 7:00,20.424
7/10/22 8:00,23.388
7/10/22 9:00,24.738
7/10/22 10:00,29.053
7/10/22 11:00,31.268
7/10/22 12:00,32.807
7/10/22 13:00,34.163
7/10/22 14:00,35.222
7/10/22 15:00,35.756
7/10/22 16:00,37.055
7/10/22 17:00,37.714
7/10/22 18:00,37.824
7/10/22 19:00,37.604
7/10/22 20:00,34.903
7/10/22 21:00,33.222
7/10/22 22:00,27.567
7/10/22 23:00,23.869
7/11/22 0:00,22.812
7/11/22 1:00,21.378
7/11/22 2:00,21.282
7/11/22 3:00,20.519
7/11/22 4:00,20.043
7/11/22 5:00,19.662
7/11/22 6:00,19.282
7/11/22 7:00,20.424
7/11/22 8:00,23.388
7/11/22 9:00,24.835
7/11/22 10:00,28.953
7/11/22 11:00,31.268
7/11/22 12:00,32.807
7/11/22 13:00,34.058
7/11/22 14:00,35.222
7/11/22 15:00,36.187
7/11/22 16:00,37.055
7/11/22 17:00,37.604
7/11/22 18:00,37.824
7/11/22 19:00,37.494
7/11/22 20:00,34.796
7/11/22 21:00,33.222
7/11/22 22:00,27.567
7/11/22 23:00,23.869
7/12/22 0:00,22.812
7/12/22 1:00,21.378
7/12/22 2:00,21.282
