"Plot Title: JR_R2_NH_1_4"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10946911, SEN S/N: 10946911, LBL: Temp C)","RH, % (LGR S/N: 10946911, SEN S/N: 10946911, LBL: RH%)","DewPt, °C (LGR S/N: 10946911, SEN S/N: 10946911)","Safe Shutdown - Low Battery (LGR S/N: 10946911)","Stopped (LGR S/N: 10946911)","End Of File (LGR S/N: 10946911)"
1359,07/26/22 12:09:23 AM,18.536,1.000,-38.659,,,
1360,07/26/22 01:09:23 AM,17.513,1.000,-39.278,,,
1361,07/26/22 02:09:23 AM,17.037,1.000,-39.566,,,
1362,07/26/22 03:09:23 AM,16.918,1.000,-39.638,,,
1363,07/26/22 04:09:23 AM,16.775,1.000,-39.725,,,
1364,07/26/22 05:09:23 AM,16.251,1.000,-40.042,,,
1365,07/26/22 06:09:23 AM,15.822,1.000,-40.303,,,
1366,07/26/22 07:09:23 AM,16.609,1.000,-39.826,,,
1367,07/26/22 08:09:23 AM,18.179,1.000,-38.875,,,
1368,07/26/22 09:09:23 AM,20.154,1.000,-37.683,,,
1369,07/26/22 10:09:23 AM,21.417,1.000,-36.923,,,
1370,07/26/22 11:09:23 AM,22.397,1.000,-36.334,,,
1371,07/26/22 12:09:23 PM,23.958,1.000,-35.398,,,
1372,07/26/22 01:09:23 PM,24.127,1.000,-35.297,,,
1373,07/26/22 02:09:23 PM,24.175,1.000,-35.268,,,
1374,07/26/22 03:09:23 PM,24.610,1.000,-35.008,,,
1375,07/26/22 04:09:23 PM,25.142,1.000,-34.690,,,
1376,07/26/22 05:09:23 PM,25.458,1.000,-34.502,,,
1377,07/26/22 06:09:23 PM,25.895,1.000,-34.241,,,
1378,07/26/22 07:09:23 PM,25.822,1.000,-34.284,,,
1379,07/26/22 08:09:23 PM,25.701,1.000,-34.357,,,
1380,07/26/22 09:09:23 PM,23.982,1.000,-35.384,,,
1381,07/26/22 10:09:23 PM,22.015,1.000,-36.564,,,
1382,07/26/22 11:09:23 PM,19.583,1.000,-38.027,,,
1383,07/27/22 12:09:23 AM,18.465,1.000,-38.702,,,
1384,07/27/22 01:09:23 AM,17.489,1.000,-39.292,,,
1385,07/27/22 02:09:23 AM,16.966,1.000,-39.609,,,
1386,07/27/22 03:09:23 AM,17.275,1.000,-39.422,,,
1387,07/27/22 04:09:23 AM,16.585,1.000,-39.840,,,
1388,07/27/22 05:09:23 AM,16.299,1.000,-40.013,,,
1389,07/27/22 06:09:23 AM,16.156,1.000,-40.100,,,
1390,07/27/22 07:09:23 AM,16.514,1.000,-39.883,,,
1391,07/27/22 08:09:23 AM,18.179,1.000,-38.875,,,
1392,07/27/22 09:09:23 AM,20.273,1.000,-37.611,,,
1393,07/27/22 10:09:23 AM,21.441,1.000,-36.908,,,
1394,07/27/22 11:09:23 AM,22.421,1.000,-36.319,,,
1395,07/27/22 12:09:23 PM,23.621,1.000,-35.600,,,
1396,07/27/22 01:09:23 PM,24.344,1.000,-35.167,,,
1397,07/27/22 02:09:23 PM,24.586,1.000,-35.023,,,
1398,07/27/22 03:09:23 PM,24.827,1.000,-34.878,,,
1399,07/27/22 04:09:23 PM,25.361,1.000,-34.560,,,
1400,07/27/22 05:09:23 PM,25.531,1.000,-34.458,,,
1401,07/27/22 06:09:23 PM,25.847,1.000,-34.270,,,
1402,07/27/22 07:09:23 PM,25.822,1.000,-34.284,,,
1403,07/27/22 08:09:23 PM,25.628,1.000,-34.400,,,
1404,07/27/22 09:09:23 PM,24.103,1.000,-35.312,,,
1405,07/27/22 10:09:23 PM,21.847,1.000,-36.664,,,
1406,07/27/22 11:09:23 PM,19.012,1.000,-38.372,,,
1407,07/28/22 12:09:23 AM,18.251,1.000,-38.832,,,
1408,07/28/22 01:09:23 AM,17.394,1.000,-39.350,,,
1409,07/28/22 02:09:23 AM,17.133,1.000,-39.508,,,
1410,07/28/22 03:09:23 AM,16.966,1.000,-39.609,,,
1411,07/28/22 04:09:23 AM,16.490,1.000,-39.898,,,
1412,07/28/22 05:09:23 AM,16.275,1.000,-40.028,,,
1413,07/28/22 06:09:23 AM,15.942,1.000,-40.230,,,
1414,07/28/22 07:09:23 AM,16.561,1.000,-39.855,,,
1415,07/28/22 08:09:23 AM,18.274,1.000,-38.817,,,
1416,07/28/22 09:09:23 AM,20.344,1.000,-37.568,,,
1417,07/28/22 10:09:23 AM,21.561,1.000,-36.836,,,
1418,07/28/22 11:09:23 AM,22.565,1.000,-36.233,,,
1419,07/28/22 12:09:23 PM,23.069,1.000,-35.931,,,
1420,07/28/22 01:09:23 PM,23.645,1.000,-35.586,,,
1421,07/28/22 02:09:23 PM,23.549,1.000,-35.643,,,
1422,07/28/22 03:09:23 PM,24.537,1.000,-35.052,,,
1423,07/28/22 04:09:23 PM,25.531,1.000,-34.458,,,
1424,07/28/22 05:09:23 PM,25.871,1.000,-34.255,,,
1425,07/28/22 06:09:23 PM,25.871,1.000,-34.255,,,
1426,07/28/22 07:09:23 PM,25.968,1.000,-34.197,,,
1427,07/28/22 08:09:23 PM,25.676,1.000,-34.371,,,
1428,07/28/22 09:09:23 PM,23.958,1.000,-35.398,,,
1429,07/28/22 10:09:23 PM,21.776,1.000,-36.707,,,
1430,07/28/22 11:09:23 PM,20.392,1.000,-37.539,,,
1431,07/29/22 12:09:23 AM,18.536,1.000,-38.659,,,
1432,07/29/22 01:09:23 AM,17.252,1.000,-39.436,,,
1433,07/29/22 02:09:23 AM,17.133,1.000,-39.508,,,
1434,07/29/22 03:09:23 AM,16.823,1.000,-39.696,,,
1435,07/29/22 04:09:23 AM,16.490,1.000,-39.898,,,
1436,07/29/22 05:09:23 AM,16.752,1.000,-39.739,,,
1437,07/29/22 06:09:23 AM,16.156,1.000,-40.100,,,
1438,07/29/22 07:09:23 AM,16.633,1.000,-39.811,,,
1439,07/29/22 08:09:23 AM,18.251,1.000,-38.832,,,
1440,07/29/22 09:09:23 AM,20.130,1.000,-37.697,,,
1441,07/29/22 10:09:23 AM,21.513,1.000,-36.865,,,
1442,07/29/22 11:09:23 AM,22.973,1.000,-35.989,,,
1443,07/29/22 12:09:23 PM,24.223,1.000,-35.240,,,
1444,07/29/22 01:09:23 PM,23.357,1.000,-35.758,,,
1445,07/29/22 02:09:23 PM,24.055,1.000,-35.341,,,
1446,07/29/22 03:09:23 PM,24.706,1.000,-34.951,,,
1447,07/29/22 04:09:23 PM,25.118,1.000,-34.705,,,
1448,07/29/22 05:09:23 PM,25.871,1.000,-34.255,,,
1449,07/29/22 06:09:23 PM,25.993,1.000,-34.183,,,
1450,07/29/22 07:09:23 PM,25.871,1.000,-34.255,,,
1451,07/29/22 08:09:23 PM,25.579,1.000,-34.429,,,
1452,07/29/22 09:09:23 PM,24.031,1.000,-35.355,,,
1453,07/29/22 10:09:23 PM,21.823,1.000,-36.678,,,
1454,07/29/22 11:09:23 PM,19.107,1.000,-38.314,,,
1455,07/30/22 12:09:23 AM,18.417,1.000,-38.731,,,
1456,07/30/22 01:09:23 AM,17.561,1.000,-39.249,,,
1457,07/30/22 02:09:23 AM,17.275,1.000,-39.422,,,
1458,07/30/22 03:09:23 AM,16.823,1.000,-39.696,,,
1459,07/30/22 04:09:23 AM,16.561,1.000,-39.855,,,
1460,07/30/22 05:09:23 AM,16.180,1.000,-40.086,,,
1461,07/30/22 06:09:23 AM,15.942,1.000,-40.230,,,
1462,07/30/22 07:09:23 AM,16.609,1.000,-39.826,,,
1463,07/30/22 08:09:23 AM,18.227,1.000,-38.846,,,
1464,07/30/22 09:09:23 AM,20.249,1.000,-37.626,,,
1465,07/30/22 10:09:23 AM,21.465,1.000,-36.894,,,
1466,07/30/22 11:09:23 AM,22.517,1.000,-36.262,,,
1467,07/30/22 12:09:23 PM,22.925,1.000,-36.017,,,
1468,07/30/22 01:09:23 PM,23.453,1.000,-35.701,,,
1469,07/30/22 02:09:23 PM,24.658,1.000,-34.980,,,
1470,07/30/22 03:09:23 PM,24.731,1.000,-34.936,,,
1471,07/30/22 04:09:23 PM,25.045,1.000,-34.748,,,
1472,07/30/22 05:09:23 PM,25.531,1.000,-34.458,,,
1473,07/30/22 06:09:23 PM,25.944,1.000,-34.212,,,
1474,07/30/22 07:09:23 PM,25.993,1.000,-34.183,,,
1475,07/30/22 08:09:23 PM,25.749,1.000,-34.328,,,
1476,07/30/22 09:09:23 PM,24.199,1.000,-35.254,,,
1477,07/30/22 10:09:23 PM,22.110,1.000,-36.506,,,
1478,07/30/22 11:09:23 PM,19.273,1.000,-38.214,,,
1479,07/31/22 12:09:23 AM,18.393,1.000,-38.745,,,
1480,07/31/22 01:09:23 AM,17.466,1.000,-39.306,,,
1481,07/31/22 02:09:23 AM,17.418,1.000,-39.335,,,
1482,07/31/22 03:09:23 AM,16.895,1.000,-39.652,,,
1483,07/31/22 04:09:23 AM,16.514,1.000,-39.883,,,
1484,07/31/22 05:09:23 AM,16.299,1.000,-40.013,,,
1485,07/31/22 06:09:23 AM,16.108,1.000,-40.129,,,
1486,07/31/22 06:33:23 AM,,,,Logged,Logged,Logged
